data,size,algo,buildtime,querytime,params,recall
pca32v2,10M,Learned-index,210.1822121143341,1054.2401087284088,learned-index-pca32v2-10M-ep=1-lr=0.01-cat=500-model=MLP-buck=15-857429.elixir-pbs.elixir-czech.cz,0.0758
pca32v2,10M,Learned-index,6633.3595407009125,450.710654258728,learned-index-pca32v2-10M-ep=50-lr=0.01-cat=110-model=MLP-buck=2-852325.elixir-pbs.elixir-czech.cz,0.77376
pca32v2,10M,Learned-index,29460.424773216248,767.4143974781036,learned-index-pca32v2-10M-ep=190-lr=0.005-cat=105-model=MLP-buck=3-859080.elixir-pbs.elixir-czech.cz,0.84668
pca32v2,10M,Learned-index,7759.2863936424255,723.5246920585632,learned-index-pca32v2-10M-ep=60-lr=0.005-cat=100-model=MLP-buck=3-852979.elixir-pbs.elixir-czech.cz,0.85782
pca32v2,10M,Learned-index,25385.515783786774,830.1481297016144,learned-index-pca32v2-10M-ep=190-lr=0.1-cat=100-model=MLP-buck=6-858915.elixir-pbs.elixir-czech.cz,0.9113
pca32v2,10M,Learned-index,12507.354338169098,627.3324997425079,learned-index-pca32v2-10M-ep=100-lr=0.01-cat=100-model=MLP-buck=3-851142.elixir-pbs.elixir-czech.cz,0.85522
pca32v2,10M,Learned-index,7952.206114530563,900.0366032123566,learned-index-pca32v2-10M-ep=60-lr=0.01-cat=100-model=MLP-buck=4-852354.elixir-pbs.elixir-czech.cz,0.89374
pca32v2,10M,Learned-index,24466.301286697388,1835.0916588306427,learned-index-pca32v2-10M-ep=200-lr=0.1-cat=200-model=MLP-buck=10-856856.elixir-pbs.elixir-czech.cz,0.91542
pca32v2,10M,Learned-index,12935.04497218132,844.8340034484863,learned-index-pca32v2-10M-ep=100-lr=0.005-cat=110-model=MLP-buck=3-851864.elixir-pbs.elixir-czech.cz,0.84634
pca32v2,10M,Learned-index,13962.247148036957,841.0446071624756,learned-index-pca32v2-10M-ep=100-lr=0.05-cat=80-model=MLP-buck=3-851966.elixir-pbs.elixir-czech.cz,0.86082
pca32v2,10M,Learned-index,10080.440186977386,793.2715864181519,learned-index-pca32v2-10M-ep=80-lr=0.01-cat=80-model=MLP-buck=3-852036.elixir-pbs.elixir-czech.cz,0.8705
pca32v2,10M,Learned-index,15702.616800546646,698.2027716636658,learned-index-pca32v2-10M-ep=120-lr=0.05-cat=100-model=MLP-buck=3-852003.elixir-pbs.elixir-czech.cz,0.8536
pca32v2,10M,Learned-index,13125.437769651413,2191.5767254829407,learned-index-pca32v2-10M-ep=100-lr=0.01-cat=120-model=MLP-buck=12-856242.elixir-pbs.elixir-czech.cz,0.96434
pca32v2,10M,Learned-index,13846.438836574554,3193.5368390083313,learned-index-pca32v2-10M-ep=100-lr=0.1-cat=200-model=MLP-buck=20-856836.elixir-pbs.elixir-czech.cz,0.95754
pca32v2,10M,Learned-index,12240.985270261765,504.2861399650574,learned-index-pca32v2-10M-ep=100-lr=0.05-cat=120-model=MLP-buck=2-851760.elixir-pbs.elixir-czech.cz,0.76065
pca32v2,10M,Learned-index,43921.529861450195,1387.7843737602234,learned-index-pca32v2-10M-ep=300-lr=0.01-cat=200-model=MLP-buck=12-858418.elixir-pbs.elixir-czech.cz,0.91542
pca32v2,10M,Learned-index,2403.2342019081116,6299.481518268585,learned-index-pca32v2-10M-ep=20-lr=0.1-cat=10-model=MLP-buck=4-851049.elixir-pbs.elixir-czech.cz,0.97348
pca32v2,10M,Learned-index,5161.1668157577515,1047.7314059734344,learned-index-pca32v2-10M-ep=40-lr=0.01-cat=80-model=MLP-buck=4-852317.elixir-pbs.elixir-czech.cz,0.90313
pca32v2,10M,Learned-index,26534.37892150879,241.84884810447693,learned-index-pca32v2-10M-ep=190-lr=0.05-cat=95-model=MLP-buck=1-859127.elixir-pbs.elixir-czech.cz,0.612
pca32v2,10M,Learned-index,17567.35744380951,669.3528342247009,learned-index-pca32v2-10M-ep=80-lr=0.05-cat=100-model=MLP-buck=2-851708.elixir-pbs.elixir-czech.cz,0.78151
pca32v2,10M,Learned-index,25370.6066968441,2219.084006547928,learned-index-pca32v2-10M-ep=200-lr=0.1-cat=120-model=MLP-buck=12-856262.elixir-pbs.elixir-czech.cz,0.94937
pca32v2,10M,Learned-index,9986.816612243652,1027.9613132476807,learned-index-pca32v2-10M-ep=80-lr=0.05-cat=110-model=MLP-buck=4-851769.elixir-pbs.elixir-czech.cz,0.88015
pca32v2,10M,Learned-index,27705.03754401207,924.471298456192,learned-index-pca32v2-10M-ep=210-lr=0.001-cat=110-model=MLP-buck=5-858766.elixir-pbs.elixir-czech.cz,0.90948
pca32v2,10M,Learned-index,15188.359679698944,536.091605424881,learned-index-pca32v2-10M-ep=120-lr=0.01-cat=110-model=MLP-buck=2-851794.elixir-pbs.elixir-czech.cz,0.77404
pca32v2,10M,Learned-index,6592.664945840836,738.5698804855347,learned-index-pca32v2-10M-ep=50-lr=0.05-cat=90-model=MLP-buck=3-852198.elixir-pbs.elixir-czech.cz,0.84674
pca32v2,10M,Learned-index,7759.115930557251,1271.763203382492,learned-index-pca32v2-10M-ep=60-lr=0.005-cat=100-model=MLP-buck=4-852554.elixir-pbs.elixir-czech.cz,0.8947
pca32v2,10M,Learned-index,4054.566940307617,640.0557069778442,learned-index-pca32v2-10M-ep=30-lr=0.05-cat=120-model=MLP-buck=3-852216.elixir-pbs.elixir-czech.cz,0.83522
pca32v2,10M,Learned-index,7704.32253742218,520.2941925525665,learned-index-pca32v2-10M-ep=60-lr=0.01-cat=80-model=MLP-buck=2-852327.elixir-pbs.elixir-czech.cz,0.8035
pca32v2,10M,Learned-index,12173.917115449905,514.8632426261902,learned-index-pca32v2-10M-ep=120-lr=0.005-cat=90-model=MLP-buck=2-851882.elixir-pbs.elixir-czech.cz,0.79065
pca32v2,10M,Learned-index,30244.121752738953,1043.0682964324951,learned-index-pca32v2-10M-ep=210-lr=0.1-cat=130-model=MLP-buck=7-858932.elixir-pbs.elixir-czech.cz,0.90751
pca32v2,10M,Learned-index,10544.478147745132,435.83091926574707,learned-index-pca32v2-10M-ep=80-lr=0.005-cat=120-model=MLP-buck=2-852085.elixir-pbs.elixir-czech.cz,0.77329
pca32v2,10M,Learned-index,2629.0740830898285,461.0272443294525,learned-index-pca32v2-10M-ep=20-lr=0.05-cat=120-model=MLP-buck=2-852211.elixir-pbs.elixir-czech.cz,0.76721
pca32v2,10M,Learned-index,13115.320918560028,867.7182109355927,learned-index-pca32v2-10M-ep=100-lr=0.05-cat=90-model=MLP-buck=3-851772.elixir-pbs.elixir-czech.cz,0.85015
pca32v2,10M,Learned-index,14928.559451580048,1053.5438001155853,learned-index-pca32v2-10M-ep=120-lr=0.05-cat=110-model=MLP-buck=4-851764.elixir-pbs.elixir-czech.cz,0.87837
pca32v2,10M,Learned-index,7970.946710348129,625.4540202617645,learned-index-pca32v2-10M-ep=60-lr=0.05-cat=110-model=MLP-buck=3-852305.elixir-pbs.elixir-czech.cz,0.83465
pca32v2,10M,Learned-index,7701.158643245697,521.3657474517822,learned-index-pca32v2-10M-ep=60-lr=0.05-cat=80-model=MLP-buck=2-852627.elixir-pbs.elixir-czech.cz,0.79056
pca32v2,10M,Learned-index,11304.080013036728,544.1961932182312,learned-index-pca32v2-10M-ep=80-lr=0.05-cat=90-model=MLP-buck=2-851977.elixir-pbs.elixir-czech.cz,0.77417
pca32v2,10M,Learned-index,13837.220876216888,693.150060415268,learned-index-pca32v2-10M-ep=100-lr=0.05-cat=80-model=MLP-buck=2-851726.elixir-pbs.elixir-czech.cz,0.79071
pca32v2,10M,Learned-index,7954.051148414612,809.6504094600677,learned-index-pca32v2-10M-ep=60-lr=0.01-cat=120-model=MLP-buck=4-852356.elixir-pbs.elixir-czech.cz,0.88192
pca32v2,10M,Learned-index,3738.954684972763,657.2317314147949,learned-index-pca32v2-10M-ep=30-lr=0.05-cat=80-model=MLP-buck=2-852637.elixir-pbs.elixir-czech.cz,0.79549
pca32v2,10M,Learned-index,42119.93514108658,943.0494675636292,learned-index-pca32v2-10M-ep=190-lr=0.1-cat=120-model=MLP-buck=4-858864.elixir-pbs.elixir-czech.cz,0.85733
pca32v2,10M,Learned-index,14803.86897969246,903.6051070690155,learned-index-pca32v2-10M-ep=120-lr=0.01-cat=80-model=MLP-buck=3-851806.elixir-pbs.elixir-czech.cz,0.87104
pca32v2,10M,Learned-index,16043.578230381012,417.5399670600891,learned-index-pca32v2-10M-ep=120-lr=0.005-cat=120-model=MLP-buck=2-852126.elixir-pbs.elixir-czech.cz,0.77225
pca32v2,10M,Learned-index,11316.541435480118,981.1821866035461,learned-index-pca32v2-10M-ep=80-lr=0.05-cat=100-model=MLP-buck=4-851963.elixir-pbs.elixir-czech.cz,0.8891
pca32v2,10M,Learned-index,27537.444148540497,1107.9202270507812,learned-index-pca32v2-10M-ep=210-lr=0.1-cat=120-model=MLP-buck=6-858876.elixir-pbs.elixir-czech.cz,0.89934
pca32v2,10M,Learned-index,7862.689984560013,412.2413840293884,learned-index-pca32v2-10M-ep=60-lr=0.01-cat=110-model=MLP-buck=2-852905.elixir-pbs.elixir-czech.cz,0.77483
pca32v2,10M,Learned-index,5146.974068880081,805.2984886169434,learned-index-pca32v2-10M-ep=40-lr=0.05-cat=80-model=MLP-buck=3-852242.elixir-pbs.elixir-czech.cz,0.86232
pca32v2,10M,Learned-index,24851.67935180664,1344.2705726623535,learned-index-pca32v2-10M-ep=200-lr=0.001-cat=120-model=MLP-buck=6-858834.elixir-pbs.elixir-czech.cz,0.92321
pca32v2,10M,Learned-index,10163.213146924973,1049.239423751831,learned-index-pca32v2-10M-ep=80-lr=0.005-cat=80-model=MLP-buck=4-852127.elixir-pbs.elixir-czech.cz,0.90741
pca32v2,10M,Learned-index,1339.115694284439,2504.4108152389526,learned-index-pca32v2-10M-ep=10-lr=0.1-cat=30-model=MLP-buck=4-849993.elixir-pbs.elixir-czech.cz,0.94136
pca32v2,10M,Learned-index,5718.855937004089,6172.974898338318,learned-index-pca32v2-10M-ep=50-lr=0.01-cat=10-model=MLP-buck=4-851294.elixir-pbs.elixir-czech.cz,0.97598
pca32v2,10M,Learned-index,27380.018373966217,357.81292366981506,learned-index-pca32v2-10M-ep=200-lr=0.05-cat=105-model=MLP-buck=2-859196.elixir-pbs.elixir-czech.cz,0.76695
pca32v2,10M,Learned-index,27119.958955287933,796.716915845871,learned-index-pca32v2-10M-ep=210-lr=0.05-cat=105-model=MLP-buck=4-859180.elixir-pbs.elixir-czech.cz,0.87537
pca32v2,10M,Learned-index,25862.05657029152,1266.5973904132843,learned-index-pca32v2-10M-ep=200-lr=0.1-cat=110-model=MLP-buck=6-858850.elixir-pbs.elixir-czech.cz,0.9061
pca32v2,10M,Learned-index,29147.751396417618,846.2691125869751,learned-index-pca32v2-10M-ep=210-lr=0.005-cat=105-model=MLP-buck=5-859144.elixir-pbs.elixir-czech.cz,0.91023
pca32v2,10M,Learned-index,3905.393594264984,806.7730407714844,learned-index-pca32v2-10M-ep=30-lr=0.05-cat=80-model=MLP-buck=3-852262.elixir-pbs.elixir-czech.cz,0.86356
pca32v2,10M,Learned-index,5078.1543164253235,1027.4047694206238,learned-index-pca32v2-10M-ep=40-lr=0.05-cat=120-model=MLP-buck=4-852646.elixir-pbs.elixir-czech.cz,0.8706
pca32v2,10M,Learned-index,12624.813376188278,1123.8108937740326,learned-index-pca32v2-10M-ep=100-lr=0.1-cat=120-model=MLP-buck=6-856257.elixir-pbs.elixir-czech.cz,0.90714
pca32v2,10M,Learned-index,2666.8627235889435,1267.1450407505035,learned-index-pca32v2-10M-ep=20-lr=0.1-cat=30-model=MLP-buck=2-850018.elixir-pbs.elixir-czech.cz,0.85999
pca32v2,10M,Learned-index,4180.700476646423,725.7925894260406,learned-index-pca32v2-10M-ep=30-lr=0.05-cat=90-model=MLP-buck=3-852613.elixir-pbs.elixir-czech.cz,0.85247
pca32v2,10M,Learned-index,2626.2587943077087,1246.2649903297424,learned-index-pca32v2-10M-ep=20-lr=0.05-cat=90-model=MLP-buck=4-852708.elixir-pbs.elixir-czech.cz,0.891
pca32v2,10M,Learned-index,12490.168820619583,638.2818813323975,learned-index-pca32v2-10M-ep=100-lr=0.1-cat=100-model=MLP-buck=3-851102.elixir-pbs.elixir-czech.cz,0.84031
pca32v2,10M,Learned-index,5841.59445476532,1122.6310889720917,learned-index-pca32v2-10M-ep=50-lr=0.1-cat=30-model=MLP-buck=2-851075.elixir-pbs.elixir-czech.cz,0.85975
pca32v2,10M,Learned-index,14545.550162553787,1032.4090967178345,learned-index-pca32v2-10M-ep=100-lr=0.05-cat=90-model=MLP-buck=4-851997.elixir-pbs.elixir-czech.cz,0.88888
pca32v2,10M,Learned-index,13030.18533372879,601.3573024272919,learned-index-pca32v2-10M-ep=100-lr=0.005-cat=100-model=MLP-buck=2-851863.elixir-pbs.elixir-czech.cz,0.7854
pca32v2,10M,Learned-index,36168.064930438995,765.3179738521576,learned-index-pca32v2-10M-ep=200-lr=0.01-cat=120-model=MLP-buck=3-855282.elixir-pbs.elixir-czech.cz,0.84085
pca32v2,10M,Learned-index,7048.124330043793,947.7536468505859,learned-index-pca32v2-10M-ep=50-lr=0.1-cat=100-model=MLP-buck=4-850025.elixir-pbs.elixir-czech.cz,0.88133
pca32v2,10M,Learned-index,10163.213146924973,540.6731269359589,learned-index-pca32v2-10M-ep=80-lr=0.005-cat=80-model=MLP-buck=2-852127.elixir-pbs.elixir-czech.cz,0.80669
pca32v2,10M,Learned-index,14570.439399003983,867.0579781532288,learned-index-pca32v2-10M-ep=100-lr=0.05-cat=120-model=MLP-buck=4-851940.elixir-pbs.elixir-czech.cz,0.87256
pca32v2,10M,Learned-index,9866.87886929512,1062.5190711021423,learned-index-pca32v2-10M-ep=80-lr=0.01-cat=110-model=MLP-buck=4-851799.elixir-pbs.elixir-czech.cz,0.88691
pca32v2,10M,Learned-index,17878.192244529724,819.1964337825775,learned-index-pca32v2-10M-ep=100-lr=0.05-cat=100-model=MLP-buck=3-851758.elixir-pbs.elixir-czech.cz,0.85527
pca32v2,10M,Learned-index,25529.75282549858,2141.8384165763855,learned-index-pca32v2-10M-ep=200-lr=0.01-cat=120-model=MLP-buck=12-855192.elixir-pbs.elixir-czech.cz,0.96256
pca32v2,10M,Learned-index,5401.293518304825,875.3600234985352,learned-index-pca32v2-10M-ep=40-lr=0.05-cat=110-model=MLP-buck=4-852220.elixir-pbs.elixir-czech.cz,0.88184
pca32v2,10M,Learned-index,5208.822401762009,751.6381990909576,learned-index-pca32v2-10M-ep=40-lr=0.01-cat=90-model=MLP-buck=3-852343.elixir-pbs.elixir-czech.cz,0.86038
pca32v2,10M,Learned-index,25397.847588062286,192.01993417739868,learned-index-pca32v2-10M-ep=200-lr=0.01-cat=120-model=MLP-buck=1-855237.elixir-pbs.elixir-czech.cz,0.6056
pca32v2,10M,Learned-index,10496.046871185303,806.4148945808411,learned-index-pca32v2-10M-ep=80-lr=0.01-cat=120-model=MLP-buck=4-852055.elixir-pbs.elixir-czech.cz,0.88135
pca32v2,10M,Learned-index,7861.287406921387,466.9454503059387,learned-index-pca32v2-10M-ep=60-lr=0.05-cat=100-model=MLP-buck=2-852229.elixir-pbs.elixir-czech.cz,0.77322
pca32v2,10M,Learned-index,5086.592073440552,794.7665717601776,learned-index-pca32v2-10M-ep=40-lr=0.01-cat=80-model=MLP-buck=3-852767.elixir-pbs.elixir-czech.cz,0.86693
pca32v2,10M,Learned-index,29090.905660152435,1234.907408952713,learned-index-pca32v2-10M-ep=200-lr=0.01-cat=200-model=MLP-buck=6-856781.elixir-pbs.elixir-czech.cz,0.8949
pca32v2,10M,Learned-index,12672.891943693161,833.3049852848053,learned-index-pca32v2-10M-ep=100-lr=0.01-cat=100-model=MLP-buck=4-850110.elixir-pbs.elixir-czech.cz,0.89374
pca32v2,10M,Learned-index,27082.90966463089,1168.6572751998901,learned-index-pca32v2-10M-ep=200-lr=0.01-cat=120-model=MLP-buck=6-856780.elixir-pbs.elixir-czech.cz,0.92057
pca32v2,10M,Learned-index,5057.534100055695,204.9361617565155,learned-index-pca32v2-10M-ep=40-lr=0.1-cat=120-model=MLP-buck=1-856845.elixir-pbs.elixir-czech.cz,0.57626
pca32v2,10M,Learned-index,6539.94735956192,793.4864218235016,learned-index-pca32v2-10M-ep=50-lr=0.05-cat=80-model=MLP-buck=3-852222.elixir-pbs.elixir-czech.cz,0.86201
pca32v2,10M,Learned-index,29192.86823964119,384.47141122817993,learned-index-pca32v2-10M-ep=210-lr=0.05-cat=95-model=MLP-buck=2-859185.elixir-pbs.elixir-czech.cz,0.77984
pca32v2,10M,Learned-index,15791.887661457062,523.6347713470459,learned-index-pca32v2-10M-ep=120-lr=0.005-cat=80-model=MLP-buck=2-852106.elixir-pbs.elixir-czech.cz,0.80817
pca32v2,10M,Learned-index,35810.65356564522,1687.968029499054,learned-index-pca32v2-10M-ep=200-lr=0.001-cat=120-model=MLP-buck=7-858816.elixir-pbs.elixir-czech.cz,0.93084
pca32v2,10M,Learned-index,24691.07363128662,1102.5864980220795,learned-index-pca32v2-10M-ep=190-lr=0.1-cat=120-model=MLP-buck=6-858900.elixir-pbs.elixir-czech.cz,0.90077
pca32v2,10M,Learned-index,12942.967705011368,425.64326667785645,learned-index-pca32v2-10M-ep=100-lr=0.01-cat=110-model=MLP-buck=2-852059.elixir-pbs.elixir-czech.cz,0.77375
pca32v2,10M,Learned-index,9166.685966014862,979.6795608997345,learned-index-pca32v2-10M-ep=50-lr=0.01-cat=80-model=MLP-buck=3-852897.elixir-pbs.elixir-czech.cz,0.87165
pca32v2,10M,Learned-index,11438.238612890244,669.1278665065765,learned-index-pca32v2-10M-ep=80-lr=0.05-cat=120-model=MLP-buck=3-851995.elixir-pbs.elixir-czech.cz,0.8343
pca32v2,10M,Learned-index,39661.771926641464,899.7248451709747,learned-index-pca32v2-10M-ep=210-lr=0.005-cat=105-model=MLP-buck=4-859096.elixir-pbs.elixir-czech.cz,0.88704
pca32v2,10M,Learned-index,8144.523700237274,831.0529699325562,learned-index-pca32v2-10M-ep=60-lr=0.05-cat=110-model=MLP-buck=4-852705.elixir-pbs.elixir-czech.cz,0.87521
pca32v2,10M,Learned-index,15098.839934110641,1096.047744512558,learned-index-pca32v2-10M-ep=120-lr=0.05-cat=100-model=MLP-buck=4-851748.elixir-pbs.elixir-czech.cz,0.89064
pca32v2,10M,Learned-index,7875.208394050598,962.4749360084534,learned-index-pca32v2-10M-ep=60-lr=0.01-cat=90-model=MLP-buck=4-852428.elixir-pbs.elixir-czech.cz,0.89541
pca32v2,10M,Learned-index,6657.431177377701,694.2965059280396,learned-index-pca32v2-10M-ep=50-lr=0.05-cat=100-model=MLP-buck=3-852274.elixir-pbs.elixir-czech.cz,0.84926
pca32v2,10M,Learned-index,178.08842706680298,1618.5027570724487,learned-index-pca32v2-10M-ep=1-lr=0.001-cat=200-model=MLP-buck=2-858168.elixir-pbs.elixir-czech.cz,0.68402
pca32v2,10M,Learned-index,12035.480940580368,792.9404289722443,learned-index-pca32v2-10M-ep=120-lr=0.005-cat=80-model=MLP-buck=3-851911.elixir-pbs.elixir-czech.cz,0.87364
pca32v2,10M,Learned-index,7697.738453865051,1233.0960099697113,learned-index-pca32v2-10M-ep=60-lr=0.05-cat=90-model=MLP-buck=4-852703.elixir-pbs.elixir-czech.cz,0.88808
pca32v2,10M,Learned-index,8923.195177316666,1641.6416501998901,learned-index-pca32v2-10M-ep=50-lr=0.01-cat=50-model=MLP-buck=4-849903.elixir-pbs.elixir-czech.cz,0.92311
pca32v2,10M,Learned-index,2642.4142780303955,695.237313747406,learned-index-pca32v2-10M-ep=20-lr=0.05-cat=110-model=MLP-buck=3-852210.elixir-pbs.elixir-czech.cz,0.84467
pca32v2,10M,Learned-index,8229.280439853668,612.7404873371124,learned-index-pca32v2-10M-ep=60-lr=0.005-cat=80-model=MLP-buck=2-852602.elixir-pbs.elixir-czech.cz,0.81054
pca32v2,10M,Learned-index,10434.695284843445,493.5743262767792,learned-index-pca32v2-10M-ep=80-lr=0.01-cat=90-model=MLP-buck=2-852007.elixir-pbs.elixir-czech.cz,0.78681
pca32v2,10M,Learned-index,15588.470780849457,971.5669801235199,learned-index-pca32v2-10M-ep=120-lr=0.005-cat=90-model=MLP-buck=4-852092.elixir-pbs.elixir-czech.cz,0.89834
pca32v2,10M,Learned-index,16169.967042446136,312.5253689289093,learned-index-pca32v2-10M-ep=100-lr=0.01-cat=120-model=MLP-buck=1-856775.elixir-pbs.elixir-czech.cz,0.59783
pca32v2,10M,Learned-index,21281.280616283417,717.9044659137726,learned-index-pca32v2-10M-ep=210-lr=0.005-cat=95-model=MLP-buck=4-859107.elixir-pbs.elixir-czech.cz,0.89282
pca32v2,10M,Learned-index,7790.338392734528,497.76418828964233,learned-index-pca32v2-10M-ep=60-lr=0.01-cat=90-model=MLP-buck=2-852328.elixir-pbs.elixir-czech.cz,0.78862
pca32v2,10M,Learned-index,11941.500495433807,1042.8292479515076,learned-index-pca32v2-10M-ep=100-lr=0.01-cat=50-model=MLP-buck=3-851301.elixir-pbs.elixir-czech.cz,0.89058
pca32v2,10M,Learned-index,12806.639455795288,1055.7436153888702,learned-index-pca32v2-10M-ep=100-lr=0.005-cat=80-model=MLP-buck=4-852116.elixir-pbs.elixir-czech.cz,0.90737
pca32v2,10M,Learned-index,7779.766094207764,1326.6617867946625,learned-index-pca32v2-10M-ep=50-lr=0.05-cat=100-model=MLP-buck=4-852649.elixir-pbs.elixir-czech.cz,0.88632
pca32v2,10M,Learned-index,12571.375200271606,1389.2980988025665,learned-index-pca32v2-10M-ep=100-lr=0.01-cat=50-model=MLP-buck=4-850069.elixir-pbs.elixir-czech.cz,0.92295
pca32v2,10M,Learned-index,13182.594484090805,499.7044677734375,learned-index-pca32v2-10M-ep=100-lr=0.005-cat=90-model=MLP-buck=2-852102.elixir-pbs.elixir-czech.cz,0.79227
pca32v2,10M,Learned-index,29604.089962005615,1073.1898045539856,learned-index-pca32v2-10M-ep=200-lr=0.001-cat=115-model=MLP-buck=6-858779.elixir-pbs.elixir-czech.cz,0.91805
pca32v2,10M,Learned-index,14983.314992904663,457.3835232257843,learned-index-pca32v2-10M-ep=100-lr=0.1-cat=200-model=MLP-buck=3-850031.elixir-pbs.elixir-czech.cz,0.77115
pca32v2,10M,Learned-index,17524.295246362686,834.3241181373596,learned-index-pca32v2-10M-ep=100-lr=0.005-cat=100-model=MLP-buck=3-851893.elixir-pbs.elixir-czech.cz,0.85597
pca32v2,10M,Learned-index,14545.550162553787,537.9434020519257,learned-index-pca32v2-10M-ep=100-lr=0.05-cat=90-model=MLP-buck=2-851997.elixir-pbs.elixir-czech.cz,0.77949
pca32v2,10M,Learned-index,12806.639455795288,528.7663991451263,learned-index-pca32v2-10M-ep=100-lr=0.005-cat=80-model=MLP-buck=2-852116.elixir-pbs.elixir-czech.cz,0.80673
pca32v2,10M,Learned-index,4102.461601734161,853.7057876586914,learned-index-pca32v2-10M-ep=30-lr=0.05-cat=120-model=MLP-buck=4-852191.elixir-pbs.elixir-czech.cz,0.87554
pca32v2,10M,Learned-index,6289.890767097473,879.9074602127075,learned-index-pca32v2-10M-ep=50-lr=0.01-cat=100-model=MLP-buck=4-851117.elixir-pbs.elixir-czech.cz,0.89601
pca32v2,10M,Learned-index,16867.089413404465,9289.41981601715,learned-index-pca32v2-10M-ep=100-lr=0.01-cat=200-model=MLP-buck=40-856776.elixir-pbs.elixir-czech.cz,0.98395
pca32v2,10M,Learned-index,11952.170349121094,1954.4416363239288,learned-index-pca32v2-10M-ep=100-lr=0.01-cat=30-model=MLP-buck=3-849928.elixir-pbs.elixir-czech.cz,0.92137
pca32v2,10M,Learned-index,12789.027527809143,783.6555225849152,learned-index-pca32v2-10M-ep=100-lr=0.01-cat=80-model=MLP-buck=3-852026.elixir-pbs.elixir-czech.cz,0.86893
pca32v2,10M,Learned-index,26744.882001638412,1248.0397732257843,learned-index-pca32v2-10M-ep=200-lr=0.001-cat=130-model=MLP-buck=7-858764.elixir-pbs.elixir-czech.cz,0.92592
pca32v2,10M,Learned-index,12756.563919782639,1156.1031646728516,learned-index-pca32v2-10M-ep=100-lr=0.1-cat=30-model=MLP-buck=2-850008.elixir-pbs.elixir-czech.cz,0.85397
pca32v2,10M,Learned-index,6489.855093002319,451.66118717193604,learned-index-pca32v2-10M-ep=50-lr=0.01-cat=100-model=MLP-buck=2-852824.elixir-pbs.elixir-czech.cz,0.78947
pca32v2,10M,Learned-index,2321.2474546432495,5010.507664680481,learned-index-pca32v2-10M-ep=20-lr=0.1-cat=10-model=MLP-buck=3-851089.elixir-pbs.elixir-czech.cz,0.9568
pca32v2,10M,Learned-index,2553.19611120224,1971.1061758995056,learned-index-pca32v2-10M-ep=20-lr=0.1-cat=30-model=MLP-buck=3-849857.elixir-pbs.elixir-czech.cz,0.91324
pca32v2,10M,Learned-index,27648.68778705597,471.9408965110779,learned-index-pca32v2-10M-ep=200-lr=0.05-cat=105-model=MLP-buck=3-859136.elixir-pbs.elixir-czech.cz,0.83991
pca32v2,10M,Learned-index,28986.13097834587,1567.4068264961243,learned-index-pca32v2-10M-ep=210-lr=0.001-cat=130-model=MLP-buck=6-858842.elixir-pbs.elixir-czech.cz,0.91798
pca32v2,10M,Learned-index,5026.206679582596,533.3711702823639,learned-index-pca32v2-10M-ep=40-lr=0.01-cat=80-model=MLP-buck=2-852817.elixir-pbs.elixir-czech.cz,0.80199
pca32v2,10M,Learned-index,1203.8529877662659,1239.4514346122742,learned-index-pca32v2-10M-ep=10-lr=0.1-cat=30-model=MLP-buck=2-851225.elixir-pbs.elixir-czech.cz,0.85828
pca32v2,10M,Learned-index,23975.086816072464,940.3102686405182,learned-index-pca32v2-10M-ep=190-lr=0.1-cat=130-model=MLP-buck=5-858902.elixir-pbs.elixir-czech.cz,0.88219
pca32v2,10M,Learned-index,10515.980838298798,861.8557553291321,learned-index-pca32v2-10M-ep=80-lr=0.01-cat=110-model=MLP-buck=3-851814.elixir-pbs.elixir-czech.cz,0.84932
pca32v2,10M,Learned-index,167.3849127292633,8076.503649234772,learned-index-pca32v2-10M-ep=1-lr=0.1-cat=200-model=MLP-buck=20-857447.elixir-pbs.elixir-czech.cz,0.32163
pca32v2,10M,Learned-index,25368.250766038895,833.477032661438,learned-index-pca32v2-10M-ep=210-lr=0.1-cat=100-model=MLP-buck=4-858909.elixir-pbs.elixir-czech.cz,0.87641
pca32v2,10M,Learned-index,11508.352135896683,487.51046347618103,learned-index-pca32v2-10M-ep=80-lr=0.05-cat=110-model=MLP-buck=2-851994.elixir-pbs.elixir-czech.cz,0.76965
pca32v2,10M,Learned-index,6562.796862602234,646.233889579773,learned-index-pca32v2-10M-ep=50-lr=0.01-cat=120-model=MLP-buck=3-852376.elixir-pbs.elixir-czech.cz,0.84692
pca32v2,10M,Learned-index,1217.2750883102417,1115.5179772377014,learned-index-pca32v2-10M-ep=10-lr=0.1-cat=50-model=MLP-buck=3-851046.elixir-pbs.elixir-czech.cz,0.87916
pca32v2,10M,Learned-index,25246.314967870712,820.3914196491241,learned-index-pca32v2-10M-ep=180-lr=0.01-cat=200-model=MLP-buck=8-858406.elixir-pbs.elixir-czech.cz,0.90965
pca32v2,10M,Learned-index,28100.530598640442,632.8285102844238,learned-index-pca32v2-10M-ep=200-lr=0.1-cat=130-model=MLP-buck=5-858908.elixir-pbs.elixir-czech.cz,0.87619
pca32v2,10M,Learned-index,2578.029679298401,864.1475846767426,learned-index-pca32v2-10M-ep=20-lr=0.05-cat=80-model=MLP-buck=3-852232.elixir-pbs.elixir-czech.cz,0.86478
